event_timestamp,OPT,ticker,option_exp,strike,option_right,bid_price,bid_size,ask_price,ask_size,time
2026-03-24 18:15:01.564850,,SPY,20260324,653,C,1.51,68,1.53,197,03/24/2026 14:15:01
2026-03-24 18:15:01.564899,,SPY,20260324,653,C,1.51,68,1.53,197,03/24/2026 14:15:01
2026-03-24 18:15:01.564952,,SPY,20260324,653,C,1.51,68,1.53,197,03/24/2026 14:15:01
2026-03-24 18:15:01.832622,,SPY,20260324,653,C,1.5,144,1.53,197,03/24/2026 14:15:01
2026-03-24 18:15:01.832703,,SPY,20260324,653,C,1.5,144,1.52,22,03/24/2026 14:15:01
2026-03-24 18:15:01.832754,,SPY,20260324,653,C,1.5,144,1.52,22,03/24/2026 14:15:01
2026-03-24 18:15:01.832821,,SPY,20260324,653,C,1.5,144,1.52,22,03/24/2026 14:15:01
2026-03-24 18:15:01.928092,,SPY,20260324,653,C,1.51,85,1.52,22,03/24/2026 14:15:01
2026-03-24 18:15:01.928170,,SPY,20260324,653,C,1.51,85,1.53,623,03/24/2026 14:15:01
2026-03-24 18:15:01.928246,,SPY,20260324,653,C,1.51,85,1.53,623,03/24/2026 14:15:01
2026-03-24 18:15:01.928314,,SPY,20260324,653,C,1.51,85,1.53,623,03/24/2026 14:15:01
2026-03-24 18:15:02.531297,,SPY,20260324,653,C,1.52,4,1.53,623,03/24/2026 14:15:02
2026-03-24 18:15:02.531321,,SPY,20260324,653,C,1.52,4,1.53,623,03/24/2026 14:15:02
2026-03-24 18:15:02.531347,,SPY,20260324,653,C,1.52,4,1.53,46,03/24/2026 14:15:02
2026-03-24 18:15:02.665715,,SPY,20260324,653,C,1.52,4,1.54,224,03/24/2026 14:15:02
2026-03-24 18:15:02.665771,,SPY,20260324,653,C,1.52,61,1.54,224,03/24/2026 14:15:02
2026-03-24 18:15:02.665833,,SPY,20260324,653,C,1.52,61,1.54,224,03/24/2026 14:15:02
2026-03-24 18:15:02.929598,,SPY,20260324,653,C,1.52,61,1.53,5,03/24/2026 14:15:02
2026-03-24 18:15:02.929621,,SPY,20260324,653,C,1.52,61,1.53,5,03/24/2026 14:15:02
2026-03-24 18:15:03.031188,,SPY,20260324,653,C,1.52,61,1.54,880,03/24/2026 14:15:03
2026-03-24 18:15:03.031238,,SPY,20260324,653,C,1.52,42,1.54,880,03/24/2026 14:15:03
2026-03-24 18:15:03.031343,,SPY,20260324,653,C,1.52,42,1.54,880,03/24/2026 14:15:03
2026-03-24 18:15:03.166669,,SPY,20260324,653,C,1.52,42,1.53,1,03/24/2026 14:15:03
2026-03-24 18:15:03.166695,,SPY,20260324,653,C,1.52,107,1.53,1,03/24/2026 14:15:03
2026-03-24 18:15:03.166720,,SPY,20260324,653,C,1.52,107,1.53,1,03/24/2026 14:15:03
2026-03-24 18:15:03.266061,,SPY,20260324,653,C,1.5,657,1.53,1,03/24/2026 14:15:03
2026-03-24 18:15:03.266107,,SPY,20260324,653,C,1.5,657,1.52,97,03/24/2026 14:15:03
2026-03-24 18:15:03.266144,,SPY,20260324,653,C,1.5,657,1.52,97,03/24/2026 14:15:03
2026-03-24 18:15:03.266246,,SPY,20260324,653,C,1.5,657,1.52,97,03/24/2026 14:15:03
2026-03-24 18:15:03.564555,,SPY,20260324,653,C,1.51,153,1.52,97,03/24/2026 14:15:03
2026-03-24 18:15:03.564620,,SPY,20260324,653,C,1.51,153,1.53,497,03/24/2026 14:15:03
2026-03-24 18:15:03.564672,,SPY,20260324,653,C,1.51,153,1.53,497,03/24/2026 14:15:03
2026-03-24 18:15:03.564725,,SPY,20260324,653,C,1.51,153,1.53,497,03/24/2026 14:15:03
2026-03-24 18:15:03.729393,,SPY,20260324,653,C,1.51,153,1.52,37,03/24/2026 14:15:03
2026-03-24 18:15:03.729486,,SPY,20260324,653,C,1.51,103,1.52,37,03/24/2026 14:15:03
2026-03-24 18:15:03.729547,,SPY,20260324,653,C,1.51,103,1.52,37,03/24/2026 14:15:03
2026-03-24 18:15:03.832276,,SPY,20260324,653,C,1.51,107,1.52,37,03/24/2026 14:15:03
2026-03-24 18:15:03.832407,,SPY,20260324,653,C,1.51,107,1.52,73,03/24/2026 14:15:03
2026-03-24 18:15:03.932708,,SPY,20260324,653,C,1.5,405,1.52,73,03/24/2026 14:15:03
2026-03-24 18:15:03.932745,,SPY,20260324,653,C,1.5,405,1.52,73,03/24/2026 14:15:03
2026-03-24 18:15:03.932786,,SPY,20260324,653,C,1.5,405,1.52,250,03/24/2026 14:15:03
2026-03-24 18:15:04.232130,,SPY,20260324,653,C,1.51,31,1.52,250,03/24/2026 14:15:04
2026-03-24 18:15:04.232138,,SPY,20260324,653,C,1.51,31,1.52,250,03/24/2026 14:15:04
2026-03-24 18:15:04.232145,,SPY,20260324,653,C,1.51,31,1.52,159,03/24/2026 14:15:04
2026-03-24 18:15:04.323714,,SPY,20260324,653,C,1.51,31,1.53,247,03/24/2026 14:15:04
2026-03-24 18:15:04.323752,,SPY,20260324,653,C,1.51,231,1.53,247,03/24/2026 14:15:04
2026-03-24 18:15:04.323765,,SPY,20260324,653,C,1.51,231,1.53,247,03/24/2026 14:15:04
2026-03-24 18:15:04.467973,,SPY,20260324,653,C,1.52,2,1.53,247,03/24/2026 14:15:04
2026-03-24 18:15:04.467984,,SPY,20260324,653,C,1.52,2,1.53,247,03/24/2026 14:15:04
2026-03-24 18:15:04.467996,,SPY,20260324,653,C,1.52,2,1.53,66,03/24/2026 14:15:04
2026-03-24 18:15:04.532809,,SPY,20260324,653,C,1.53,3,1.54,124,03/24/2026 14:15:04
2026-03-24 18:15:04.532822,,SPY,20260324,653,C,1.53,3,1.54,124,03/24/2026 14:15:04
2026-03-24 18:15:04.532835,,SPY,20260324,653,C,1.53,3,1.54,124,03/24/2026 14:15:04
2026-03-24 18:15:04.631068,,SPY,20260324,653,C,1.51,539,1.54,124,03/24/2026 14:15:04
2026-03-24 18:15:04.631081,,SPY,20260324,653,C,1.51,539,1.53,113,03/24/2026 14:15:04
2026-03-24 18:15:04.631090,,SPY,20260324,653,C,1.51,539,1.53,113,03/24/2026 14:15:04
2026-03-24 18:15:04.631098,,SPY,20260324,653,C,1.51,539,1.53,113,03/24/2026 14:15:04
2026-03-24 18:15:04.831327,,SPY,20260324,653,C,1.52,172,1.53,113,03/24/2026 14:15:04
2026-03-24 18:15:04.831368,,SPY,20260324,653,C,1.52,172,1.54,662,03/24/2026 14:15:04
2026-03-24 18:15:04.831408,,SPY,20260324,653,C,1.52,172,1.54,662,03/24/2026 14:15:04
2026-03-24 18:15:04.831429,,SPY,20260324,653,C,1.52,172,1.54,662,03/24/2026 14:15:04
2026-03-24 18:15:05.028277,,SPY,20260324,653,C,1.51,662,1.54,662,03/24/2026 14:15:05
2026-03-24 18:15:05.028288,,SPY,20260324,653,C,1.51,662,1.53,295,03/24/2026 14:15:05
2026-03-24 18:15:05.028297,,SPY,20260324,653,C,1.51,662,1.53,295,03/24/2026 14:15:05
2026-03-24 18:15:05.028305,,SPY,20260324,653,C,1.51,662,1.53,295,03/24/2026 14:15:05
2026-03-24 18:15:05.131444,,SPY,20260324,653,C,1.52,34,1.53,295,03/24/2026 14:15:05
2026-03-24 18:15:05.131470,,SPY,20260324,653,C,1.52,34,1.54,1013,03/24/2026 14:15:05
2026-03-24 18:15:05.131496,,SPY,20260324,653,C,1.52,34,1.54,1013,03/24/2026 14:15:05
2026-03-24 18:15:05.131509,,SPY,20260324,653,C,1.52,34,1.54,1013,03/24/2026 14:15:05
2026-03-24 18:15:05.332912,,SPY,20260324,653,C,1.52,34,1.53,37,03/24/2026 14:15:05
2026-03-24 18:15:05.332953,,SPY,20260324,653,C,1.52,34,1.53,37,03/24/2026 14:15:05
2026-03-24 18:15:05.470936,,SPY,20260324,653,C,1.52,34,1.54,725,03/24/2026 14:15:05
2026-03-24 18:15:05.470983,,SPY,20260324,653,C,1.52,80,1.54,725,03/24/2026 14:15:05
2026-03-24 18:15:05.471008,,SPY,20260324,653,C,1.52,80,1.54,725,03/24/2026 14:15:05
2026-03-24 18:15:05.634421,,SPY,20260324,653,C,1.51,303,1.54,725,03/24/2026 14:15:05
2026-03-24 18:15:05.634437,,SPY,20260324,653,C,1.51,303,1.53,214,03/24/2026 14:15:05
2026-03-24 18:15:05.634450,,SPY,20260324,653,C,1.51,303,1.53,214,03/24/2026 14:15:05
2026-03-24 18:15:05.634463,,SPY,20260324,653,C,1.51,303,1.53,214,03/24/2026 14:15:05
2026-03-24 18:15:05.873585,,SPY,20260324,653,C,1.52,5,1.53,214,03/24/2026 14:15:05
2026-03-24 18:15:05.873609,,SPY,20260324,653,C,1.52,5,1.53,214,03/24/2026 14:15:05
2026-03-24 18:15:05.873635,,SPY,20260324,653,C,1.52,5,1.53,86,03/24/2026 14:15:05
2026-03-24 18:15:05.971760,,SPY,20260324,653,C,1.51,457,1.53,86,03/24/2026 14:15:05
2026-03-24 18:15:05.971836,,SPY,20260324,653,C,1.51,457,1.53,86,03/24/2026 14:15:05
2026-03-24 18:15:05.971891,,SPY,20260324,653,C,1.51,457,1.53,103,03/24/2026 14:15:05
2026-03-24 18:15:06.037942,,SPY,20260324,653,C,1.51,621,1.53,103,03/24/2026 14:15:06
2026-03-24 18:15:06.037971,,SPY,20260324,653,C,1.51,621,1.53,25,03/24/2026 14:15:06
2026-03-24 18:15:06.146260,,SPY,20260324,653,C,1.52,80,1.53,25,03/24/2026 14:15:06
2026-03-24 18:15:06.146289,,SPY,20260324,653,C,1.52,80,1.54,700,03/24/2026 14:15:06
2026-03-24 18:15:06.146311,,SPY,20260324,653,C,1.52,80,1.54,700,03/24/2026 14:15:06
2026-03-24 18:15:06.146333,,SPY,20260324,653,C,1.52,80,1.54,700,03/24/2026 14:15:06
2026-03-24 18:15:06.290780,,SPY,20260324,653,C,1.52,34,1.54,700,03/24/2026 14:15:06
2026-03-24 18:15:06.290854,,SPY,20260324,653,C,1.52,34,1.54,737,03/24/2026 14:15:06
2026-03-24 18:15:06.344966,,SPY,20260324,653,C,1.52,44,1.54,737,03/24/2026 14:15:06
2026-03-24 18:15:06.345002,,SPY,20260324,653,C,1.52,44,1.54,815,03/24/2026 14:15:06
2026-03-24 18:15:06.476603,,SPY,20260324,653,C,1.51,285,1.54,815,03/24/2026 14:15:06
2026-03-24 18:15:06.476651,,SPY,20260324,653,C,1.51,285,1.53,477,03/24/2026 14:15:06
2026-03-24 18:15:06.476687,,SPY,20260324,653,C,1.51,285,1.53,477,03/24/2026 14:15:06
2026-03-24 18:15:06.476719,,SPY,20260324,653,C,1.51,285,1.53,477,03/24/2026 14:15:06
2026-03-24 18:15:06.585216,,SPY,20260324,653,C,1.5,23,1.53,477,03/24/2026 14:15:06
2026-03-24 18:15:06.585475,,SPY,20260324,653,C,1.5,23,1.51,5,03/24/2026 14:15:06
2026-03-24 18:15:06.585513,,SPY,20260324,653,C,1.5,23,1.51,5,03/24/2026 14:15:06
2026-03-24 18:15:06.585551,,SPY,20260324,653,C,1.5,23,1.51,5,03/24/2026 14:15:06
2026-03-24 18:15:06.837420,,SPY,20260324,653,C,1.48,231,1.51,5,03/24/2026 14:15:06
2026-03-24 18:15:06.837457,,SPY,20260324,653,C,1.48,231,1.49,7,03/24/2026 14:15:06
2026-03-24 18:15:06.837511,,SPY,20260324,653,C,1.48,231,1.49,7,03/24/2026 14:15:06
2026-03-24 18:15:06.837551,,SPY,20260324,653,C,1.48,231,1.49,7,03/24/2026 14:15:06
2026-03-24 18:15:06.936538,,SPY,20260324,653,C,1.47,221,1.49,7,03/24/2026 14:15:06
2026-03-24 18:15:06.936580,,SPY,20260324,653,C,1.47,221,1.49,7,03/24/2026 14:15:06
2026-03-24 18:15:06.936606,,SPY,20260324,653,C,1.47,221,1.49,313,03/24/2026 14:15:06
2026-03-24 18:15:07.432348,,SPY,20260324,653,C,1.47,221,1.48,37,03/24/2026 14:15:07
2026-03-24 18:15:07.432355,,SPY,20260324,653,C,1.47,54,1.48,37,03/24/2026 14:15:07
2026-03-24 18:15:07.432362,,SPY,20260324,653,C,1.47,54,1.48,37,03/24/2026 14:15:07
2026-03-24 18:15:07.774119,,SPY,20260324,653,C,1.47,54,1.49,648,03/24/2026 14:15:07
2026-03-24 18:15:07.774131,,SPY,20260324,653,C,1.47,110,1.49,648,03/24/2026 14:15:07
2026-03-24 18:15:07.774144,,SPY,20260324,653,C,1.47,110,1.49,648,03/24/2026 14:15:07
2026-03-24 18:15:08.038744,,SPY,20260324,653,C,1.48,2,1.49,648,03/24/2026 14:15:08
2026-03-24 18:15:08.038768,,SPY,20260324,653,C,1.48,2,1.49,648,03/24/2026 14:15:08
2026-03-24 18:15:08.038792,,SPY,20260324,653,C,1.48,2,1.49,268,03/24/2026 14:15:08
2026-03-24 18:15:08.166942,,SPY,20260324,653,C,1.48,153,1.49,268,03/24/2026 14:15:08
2026-03-24 18:15:08.166958,,SPY,20260324,653,C,1.48,153,1.49,31,03/24/2026 14:15:08
2026-03-24 18:15:08.538235,,SPY,20260324,653,C,1.48,85,1.49,31,03/24/2026 14:15:08
2026-03-24 18:15:08.538242,,SPY,20260324,653,C,1.48,85,1.49,5,03/24/2026 14:15:08
2026-03-24 18:15:08.637175,,SPY,20260324,653,C,1.48,85,1.5,580,03/24/2026 14:15:08
2026-03-24 18:15:08.637199,,SPY,20260324,653,C,1.48,72,1.5,580,03/24/2026 14:15:08
2026-03-24 18:15:08.637212,,SPY,20260324,653,C,1.48,72,1.5,580,03/24/2026 14:15:08
2026-03-24 18:15:08.839751,,SPY,20260324,653,C,1.48,343,1.5,580,03/24/2026 14:15:08
2026-03-24 18:15:08.839765,,SPY,20260324,653,C,1.48,343,1.5,228,03/24/2026 14:15:08
2026-03-24 18:15:09.039121,,SPY,20260324,653,C,1.49,5,1.5,228,03/24/2026 14:15:09
2026-03-24 18:15:09.039140,,SPY,20260324,653,C,1.49,5,1.5,228,03/24/2026 14:15:09
2026-03-24 18:15:09.039158,,SPY,20260324,653,C,1.49,5,1.5,286,03/24/2026 14:15:09
2026-03-24 18:15:09.277797,,SPY,20260324,653,C,1.48,512,1.5,286,03/24/2026 14:15:09
2026-03-24 18:15:09.277833,,SPY,20260324,653,C,1.48,512,1.5,286,03/24/2026 14:15:09
2026-03-24 18:15:09.277871,,SPY,20260324,653,C,1.48,512,1.5,168,03/24/2026 14:15:09
2026-03-24 18:15:09.337969,,SPY,20260324,653,C,1.49,5,1.5,168,03/24/2026 14:15:09
2026-03-24 18:15:09.338036,,SPY,20260324,653,C,1.49,5,1.5,168,03/24/2026 14:15:09
2026-03-24 18:15:09.338067,,SPY,20260324,653,C,1.49,5,1.5,104,03/24/2026 14:15:09
2026-03-24 18:15:09.434548,,SPY,20260324,653,C,1.49,5,1.51,718,03/24/2026 14:15:09
2026-03-24 18:15:09.434586,,SPY,20260324,653,C,1.49,76,1.51,718,03/24/2026 14:15:09
2026-03-24 18:15:09.434608,,SPY,20260324,653,C,1.49,76,1.51,718,03/24/2026 14:15:09
2026-03-24 18:15:09.538341,,SPY,20260324,653,C,1.49,76,1.5,110,03/24/2026 14:15:09
2026-03-24 18:15:09.538402,,SPY,20260324,653,C,1.49,110,1.5,110,03/24/2026 14:15:09
2026-03-24 18:15:09.538431,,SPY,20260324,653,C,1.49,110,1.5,110,03/24/2026 14:15:09
2026-03-24 18:15:10.258600,,SPY,20260324,653,C,1.47,293,1.5,110,03/24/2026 14:15:10
2026-03-24 18:15:10.258614,,SPY,20260324,653,C,1.47,293,1.49,234,03/24/2026 14:15:10
2026-03-24 18:15:10.258623,,SPY,20260324,653,C,1.47,293,1.49,234,03/24/2026 14:15:10
2026-03-24 18:15:10.258631,,SPY,20260324,653,C,1.47,293,1.49,234,03/24/2026 14:15:10
2026-03-24 18:15:10.490391,,SPY,20260324,653,C,1.46,369,1.49,234,03/24/2026 14:15:10
2026-03-24 18:15:10.490402,,SPY,20260324,653,C,1.46,369,1.48,262,03/24/2026 14:15:10
2026-03-24 18:15:10.490413,,SPY,20260324,653,C,1.46,369,1.48,262,03/24/2026 14:15:10
2026-03-24 18:15:10.490422,,SPY,20260324,653,C,1.46,369,1.48,262,03/24/2026 14:15:10
2026-03-24 18:15:10.561155,,SPY,20260324,653,C,1.46,201,1.48,262,03/24/2026 14:15:10
2026-03-24 18:15:10.561175,,SPY,20260324,653,C,1.46,201,1.48,439,03/24/2026 14:15:10
2026-03-24 18:15:10.721247,,SPY,20260324,653,C,1.46,180,1.48,439,03/24/2026 14:15:10
2026-03-24 18:15:10.721255,,SPY,20260324,653,C,1.46,180,1.48,218,03/24/2026 14:15:10
2026-03-24 18:15:10.978257,,SPY,20260324,653,C,1.47,27,1.48,218,03/24/2026 14:15:10
2026-03-24 18:15:10.978273,,SPY,20260324,653,C,1.47,27,1.48,218,03/24/2026 14:15:10
2026-03-24 18:15:10.978290,,SPY,20260324,653,C,1.47,27,1.48,78,03/24/2026 14:15:10
2026-03-24 18:15:11.142929,,SPY,20260324,653,C,1.47,97,1.48,78,03/24/2026 14:15:11
2026-03-24 18:15:11.142941,,SPY,20260324,653,C,1.47,97,1.48,5,03/24/2026 14:15:11
2026-03-24 18:15:11.378474,,SPY,20260324,653,C,1.47,87,1.48,5,03/24/2026 14:15:11
2026-03-24 18:15:11.543917,,SPY,20260324,653,C,1.47,87,1.49,716,03/24/2026 14:15:11
2026-03-24 18:15:11.543947,,SPY,20260324,653,C,1.47,125,1.49,716,03/24/2026 14:15:11
2026-03-24 18:15:11.543972,,SPY,20260324,653,C,1.47,125,1.49,716,03/24/2026 14:15:11
2026-03-24 18:15:11.734391,,SPY,20260324,653,C,1.47,125,1.48,5,03/24/2026 14:15:11
2026-03-24 18:15:11.734423,,SPY,20260324,653,C,1.47,217,1.48,5,03/24/2026 14:15:11
2026-03-24 18:15:11.734455,,SPY,20260324,653,C,1.47,217,1.48,5,03/24/2026 14:15:11
2026-03-24 18:15:11.841254,,SPY,20260324,653,C,1.47,101,1.48,5,03/24/2026 14:15:11
2026-03-24 18:15:11.942959,,SPY,20260324,653,C,1.48,237,1.5,631,03/24/2026 14:15:11
2026-03-24 18:15:11.942982,,SPY,20260324,653,C,1.48,237,1.5,631,03/24/2026 14:15:11
2026-03-24 18:15:11.943003,,SPY,20260324,653,C,1.48,237,1.5,631,03/24/2026 14:15:11
2026-03-24 18:15:12.174949,,SPY,20260324,653,C,1.46,11,1.5,631,03/24/2026 14:15:12
2026-03-24 18:15:12.174981,,SPY,20260324,653,C,1.46,11,1.47,5,03/24/2026 14:15:12
2026-03-24 18:15:12.175011,,SPY,20260324,653,C,1.46,11,1.47,5,03/24/2026 14:15:12
2026-03-24 18:15:12.175041,,SPY,20260324,653,C,1.46,11,1.47,5,03/24/2026 14:15:12
2026-03-24 18:15:12.742842,,SPY,20260324,653,C,1.46,202,1.47,5,03/24/2026 14:15:12
2026-03-24 18:15:12.742895,,SPY,20260324,653,C,1.46,202,1.47,9,03/24/2026 14:15:12
2026-03-24 18:15:12.881085,,SPY,20260324,653,C,1.46,202,1.48,186,03/24/2026 14:15:12
2026-03-24 18:15:12.881096,,SPY,20260324,653,C,1.46,338,1.48,186,03/24/2026 14:15:12
2026-03-24 18:15:12.881107,,SPY,20260324,653,C,1.46,338,1.48,186,03/24/2026 14:15:12
2026-03-24 18:15:13.144571,,SPY,20260324,653,C,1.47,365,1.48,186,03/24/2026 14:15:13
2026-03-24 18:15:13.144602,,SPY,20260324,653,C,1.47,365,1.49,257,03/24/2026 14:15:13
2026-03-24 18:15:13.144628,,SPY,20260324,653,C,1.47,365,1.49,257,03/24/2026 14:15:13
2026-03-24 18:15:13.144653,,SPY,20260324,653,C,1.47,365,1.49,257,03/24/2026 14:15:13
2026-03-24 18:15:13.344316,,SPY,20260324,653,C,1.47,110,1.49,257,03/24/2026 14:15:13
2026-03-24 18:15:13.344388,,SPY,20260324,653,C,1.47,110,1.49,660,03/24/2026 14:15:13
2026-03-24 18:15:13.442379,,SPY,20260324,653,C,1.47,110,1.48,45,03/24/2026 14:15:13
2026-03-24 18:15:13.442400,,SPY,20260324,653,C,1.47,72,1.48,45,03/24/2026 14:15:13
2026-03-24 18:15:13.442415,,SPY,20260324,653,C,1.47,72,1.48,45,03/24/2026 14:15:13
2026-03-24 18:15:13.584482,,SPY,20260324,653,C,1.47,72,1.49,449,03/24/2026 14:15:13
2026-03-24 18:15:13.584519,,SPY,20260324,653,C,1.47,87,1.49,449,03/24/2026 14:15:13
2026-03-24 18:15:13.584558,,SPY,20260324,653,C,1.47,87,1.49,449,03/24/2026 14:15:13
2026-03-24 18:15:13.644576,,SPY,20260324,653,C,1.46,634,1.49,449,03/24/2026 14:15:13
2026-03-24 18:15:13.644611,,SPY,20260324,653,C,1.46,634,1.48,91,03/24/2026 14:15:13
2026-03-24 18:15:13.644639,,SPY,20260324,653,C,1.46,634,1.48,91,03/24/2026 14:15:13
2026-03-24 18:15:13.644673,,SPY,20260324,653,C,1.46,634,1.48,91,03/24/2026 14:15:13
2026-03-24 18:15:14.055181,,SPY,20260324,653,C,1.47,27,1.48,91,03/24/2026 14:15:14
2026-03-24 18:15:14.055229,,SPY,20260324,653,C,1.47,27,1.49,633,03/24/2026 14:15:14
2026-03-24 18:15:14.055267,,SPY,20260324,653,C,1.47,27,1.49,633,03/24/2026 14:15:14
2026-03-24 18:15:14.055306,,SPY,20260324,653,C,1.47,27,1.49,633,03/24/2026 14:15:14
2026-03-24 18:15:14.245512,,SPY,20260324,653,C,1.46,974,1.49,633,03/24/2026 14:15:14
2026-03-24 18:15:14.245577,,SPY,20260324,653,C,1.46,974,1.48,66,03/24/2026 14:15:14
2026-03-24 18:15:14.245627,,SPY,20260324,653,C,1.46,974,1.48,66,03/24/2026 14:15:14
2026-03-24 18:15:14.245680,,SPY,20260324,653,C,1.46,974,1.48,66,03/24/2026 14:15:14
2026-03-24 18:15:14.455889,,SPY,20260324,653,C,1.46,153,1.48,66,03/24/2026 14:15:14
2026-03-24 18:15:14.455919,,SPY,20260324,653,C,1.46,153,1.48,515,03/24/2026 14:15:14
2026-03-24 18:15:14.545818,,SPY,20260324,653,C,1.46,153,1.47,9,03/24/2026 14:15:14
2026-03-24 18:15:14.545893,,SPY,20260324,653,C,1.46,103,1.47,9,03/24/2026 14:15:14
2026-03-24 18:15:14.545953,,SPY,20260324,653,C,1.46,103,1.47,9,03/24/2026 14:15:14
2026-03-24 18:15:14.786652,,SPY,20260324,653,C,1.43,263,1.47,9,03/24/2026 14:15:14
2026-03-24 18:15:14.786682,,SPY,20260324,653,C,1.43,263,1.45,27,03/24/2026 14:15:14
2026-03-24 18:15:14.786706,,SPY,20260324,653,C,1.43,263,1.45,27,03/24/2026 14:15:14
2026-03-24 18:15:14.786731,,SPY,20260324,653,C,1.43,263,1.45,27,03/24/2026 14:15:14
2026-03-24 18:15:14.985104,,SPY,20260324,653,C,1.43,263,1.44,4,03/24/2026 14:15:14
2026-03-24 18:15:14.985160,,SPY,20260324,653,C,1.43,270,1.44,4,03/24/2026 14:15:14
2026-03-24 18:15:14.985214,,SPY,20260324,653,C,1.43,270,1.44,4,03/24/2026 14:15:14
2026-03-24 18:15:15.083396,,SPY,20260324,653,C,1.43,270,1.45,209,03/24/2026 14:15:15
2026-03-24 18:15:15.083459,,SPY,20260324,653,C,1.43,273,1.45,209,03/24/2026 14:15:15
2026-03-24 18:15:15.083513,,SPY,20260324,653,C,1.43,273,1.45,209,03/24/2026 14:15:15
2026-03-24 18:15:15.249496,,SPY,20260324,653,C,1.44,33,1.45,209,03/24/2026 14:15:15
2026-03-24 18:15:15.249565,,SPY,20260324,653,C,1.44,33,1.45,209,03/24/2026 14:15:15
2026-03-24 18:15:15.249620,,SPY,20260324,653,C,1.44,33,1.45,28,03/24/2026 14:15:15
2026-03-24 18:15:15.351303,,SPY,20260324,653,C,1.43,117,1.45,28,03/24/2026 14:15:15
2026-03-24 18:15:15.351349,,SPY,20260324,653,C,1.43,117,1.44,9,03/24/2026 14:15:15
2026-03-24 18:15:15.351386,,SPY,20260324,653,C,1.43,117,1.44,9,03/24/2026 14:15:15
2026-03-24 18:15:15.351431,,SPY,20260324,653,C,1.43,117,1.44,9,03/24/2026 14:15:15
2026-03-24 18:15:15.548111,,SPY,20260324,653,C,1.42,436,1.44,9,03/24/2026 14:15:15
2026-03-24 18:15:15.548176,,SPY,20260324,653,C,1.42,436,1.43,4,03/24/2026 14:15:15
2026-03-24 18:15:15.548229,,SPY,20260324,653,C,1.42,436,1.43,4,03/24/2026 14:15:15
2026-03-24 18:15:15.548290,,SPY,20260324,653,C,1.42,436,1.43,4,03/24/2026 14:15:15
2026-03-24 18:15:15.647291,,SPY,20260324,653,C,1.42,436,1.44,508,03/24/2026 14:15:15
2026-03-24 18:15:15.647367,,SPY,20260324,653,C,1.42,264,1.44,508,03/24/2026 14:15:15
2026-03-24 18:15:15.647397,,SPY,20260324,653,C,1.42,264,1.44,508,03/24/2026 14:15:15
2026-03-24 18:15:15.885287,,SPY,20260324,653,C,1.41,372,1.44,508,03/24/2026 14:15:15
2026-03-24 18:15:15.885316,,SPY,20260324,653,C,1.41,372,1.43,415,03/24/2026 14:15:15
2026-03-24 18:15:15.885341,,SPY,20260324,653,C,1.41,372,1.43,415,03/24/2026 14:15:15
2026-03-24 18:15:15.885368,,SPY,20260324,653,C,1.41,372,1.43,415,03/24/2026 14:15:15
2026-03-24 18:15:16.049772,,SPY,20260324,653,C,1.42,5,1.43,415,03/24/2026 14:15:16
2026-03-24 18:15:16.049818,,SPY,20260324,653,C,1.42,5,1.44,776,03/24/2026 14:15:16
2026-03-24 18:15:16.049854,,SPY,20260324,653,C,1.42,5,1.44,776,03/24/2026 14:15:16
2026-03-24 18:15:16.049891,,SPY,20260324,653,C,1.42,5,1.44,776,03/24/2026 14:15:16
2026-03-24 18:15:16.376289,,SPY,20260324,653,C,1.41,153,1.44,776,03/24/2026 14:15:16
2026-03-24 18:15:16.376298,,SPY,20260324,653,C,1.41,153,1.43,665,03/24/2026 14:15:16
2026-03-24 18:15:16.376306,,SPY,20260324,653,C,1.41,153,1.43,665,03/24/2026 14:15:16
2026-03-24 18:15:16.376313,,SPY,20260324,653,C,1.41,153,1.43,665,03/24/2026 14:15:16
2026-03-24 18:15:16.452127,,SPY,20260324,653,C,1.42,5,1.43,665,03/24/2026 14:15:16
2026-03-24 18:15:16.452156,,SPY,20260324,653,C,1.42,5,1.43,665,03/24/2026 14:15:16
2026-03-24 18:15:16.452186,,SPY,20260324,653,C,1.42,5,1.43,252,03/24/2026 14:15:16
2026-03-24 18:15:16.589856,,SPY,20260324,653,C,1.42,5,1.44,737,03/24/2026 14:15:16
2026-03-24 18:15:16.589881,,SPY,20260324,653,C,1.42,140,1.44,737,03/24/2026 14:15:16
2026-03-24 18:15:16.589906,,SPY,20260324,653,C,1.42,140,1.44,737,03/24/2026 14:15:16
2026-03-24 18:15:16.656157,,SPY,20260324,653,C,1.42,140,1.43,78,03/24/2026 14:15:16
2026-03-24 18:15:16.656184,,SPY,20260324,653,C,1.42,27,1.43,78,03/24/2026 14:15:16
2026-03-24 18:15:16.656210,,SPY,20260324,653,C,1.42,27,1.43,78,03/24/2026 14:15:16
2026-03-24 18:15:16.751872,,SPY,20260324,653,C,1.41,337,1.43,78,03/24/2026 14:15:16
2026-03-24 18:15:16.751896,,SPY,20260324,653,C,1.41,337,1.43,78,03/24/2026 14:15:16
2026-03-24 18:15:16.751922,,SPY,20260324,653,C,1.41,337,1.43,390,03/24/2026 14:15:16
2026-03-24 18:15:17.092696,,SPY,20260324,653,C,1.41,468,1.43,390,03/24/2026 14:15:17
2026-03-24 18:15:17.092722,,SPY,20260324,653,C,1.41,468,1.43,302,03/24/2026 14:15:17
